,PII_HUMAN_H3K4me3,NPII_HUMAN_H3K4me3,PII_MOUSE_H3K4me3,NPII_MOUSE_H3K4me3,PII_HUMAN_H3K9ac,NPII_HUMAN_H3K9ac,PII_MOUSE_H3K9ac,NPII_MOUSE_H3K9ac,PII_HUMAN_H3K27ac,NPII_HUMAN_H3K27ac,PII_MOUSE_H3K27ac,NPII_MOUSE_H3K27ac,PII_HUMAN_H3K27me3,NPII_HUMAN_H3K27me3,PII_MOUSE_H3K27me3,NPII_MOUSE_H3K27me3,PII_HUMAN_H3K9me3,NPII_HUMAN_H3K9me3,PII_MOUSE_H3K9me3,NPII_MOUSE_H3K9me3
NCI_Integrin_linked_kinase_signaling_Pathway_(DNA_biosynthetic_process),7.808319795391909,0.9997193915109804,41.78753846153847,4.895915008823207,7.441389910281555,0.8571907020978153,53.01446153846154,6.8584723810319925,6.695782308501802,0.8791315723247457,66.71207692307692,12.930277702402499,3.385034271242164,0.9273947493021403,20.91346153846154,12.132185600685428,4.244440608820071,1.0298620770134623,16.376692307692306,13.77448094255268
NCI_Integrin_linked_kinase_signaling_Pathway_(anoikis),5.246164766357162,0.8127451789522787,26.3987,3.6831626531238677,5.425423353588798,0.7632432795582762,34.430600000000005,3.836611984105583,5.359949158364429,0.8112411449426962,24.388399999999997,6.467613402813689,3.528218038943327,0.7830325912798877,22.2303,10.509190098897566,3.128951513543271,0.6553250380399753,14.569999999999997,12.541100724749953
NCI_Integrin_linked_kinase_signaling_Pathway_(apoptosis),5.246164766357162,0.8127451789522787,26.3987,3.6831626531238677,5.425423353588798,0.7632432795582762,34.430600000000005,3.836611984105583,5.359949158364429,0.8112411449426962,24.388399999999997,6.467613402813689,3.528218038943327,0.7830325912798877,22.2303,10.509190098897566,3.128951513543271,0.6553250380399753,14.569999999999997,12.541100724749953
NCI_Integrin_linked_kinase_signaling_Pathway_(centrosome_localization),7.55887682872238,1.0375849248867393,37.9374375,4.995296842094867,7.315807954910185,0.9070311257463715,48.0890625,7.0642658369285485,6.405722717344328,0.9326798319078615,57.67550000000001,12.39953347630027,3.2503078346696275,0.9325013510946109,19.987750000000002,11.462015970639259,4.186050959760541,1.0293609682719955,16.084249999999997,12.76502450348207
NCI_Integrin_linked_kinase_signaling_Pathway_(microtubule_cytoskeleton_organization),17.442023177467842,1.509675679852554,43.75533333333333,7.7249374724143,15.620189487886881,1.4090652688503298,65.424,14.688928969682454,12.319444308069544,1.3057619628817185,29.83666666666667,15.734978729388603,3.9364798131951306,1.102056841510378,12.710666666666667,9.892339222248165,4.275663024367065,1.0302741049150297,13.557333333333332,9.953258448963611
NCI_Integrin_linked_kinase_signaling_Pathway_(substrate_adhesion_dependent_cell_spreading),11.22937491971919,1.1902871838303892,39.321000000000005,4.626590959517519,10.478473605127222,0.9869902006173775,44.71557142857143,5.406541208577671,9.905131700816417,1.1981260954344901,24.681857142857144,4.887081718666026,5.046376970924041,1.0925978697399856,21.449571428571428,13.3268539475436,5.801405438779688,1.1478089499957085,15.790285714285714,9.095637003999276
NCI_Integrins_in_angiogenesis_Main_Pathway,4.747506406478535,0.9741643650027276,20.576952380952388,2.8928493723242474,4.851631132612893,1.0027094102889103,22.32398412698413,2.7876561552924812,4.874305481595098,1.0141927625519906,16.310095238095236,2.899179793636417,4.110942686663128,0.8032033509183335,21.62315873015873,12.971115713299527,3.8227705580139615,0.8373382207589516,13.602476190476194,9.595920460627834
NCI_Integrins_in_angiogenesis_Pathway_(angiogenesis),2.664639127038754,0.6184906446594443,18.117473684210527,2.6669538424350234,2.9925626353166312,0.7129520703682719,19.210368421052635,2.360948682256388,3.9219935665464893,0.8597371166686795,13.790578947368418,1.5656682447576722,4.778493107773332,0.8633738918219275,23.548684210526318,17.050282948764362,4.0663192563611315,0.9282956884487047,13.048578947368421,7.550272107393342
NCI_Internalization_of_ErbB1_Main_Pathway,5.011679226329323,0.7873788623678822,26.319081081081077,6.000931747062716,5.0311004449180174,0.7634183992939527,31.012594594594592,6.098368671260286,5.2304751269565575,0.8666576679840354,33.7614054054054,10.438995855060835,3.8568815463203223,0.9191961650003364,18.415243243243243,12.372891512663184,4.438423265815068,0.9595058093447046,14.272837837837839,9.607614119924389
NCI_JNK_signaling_in_the_CD4_TCR_Main_Pathway,3.088540943745963,0.4113158067099101,41.543538461538475,6.007889397148607,3.644194795158249,0.4384435543858075,42.35946153846154,6.441245173508072,3.3940863826986174,0.5460025915630339,32.29376923076923,9.518604424431643,4.433802723024399,0.8798481167235265,21.61730769230769,11.84045874536009,4.984807555844517,0.9685456069752574,14.980461538461537,13.894945632010042
NCI_LKB1_signaling_events_Main_Pathway,5.596410226925551,0.7035355951933809,30.54566666666666,4.473844510674604,6.025595052339488,0.7648112821537899,37.579948717948724,5.305262411070256,6.08817294691899,0.8676733754993212,41.11171794871795,9.593282727020888,3.861011067710423,0.9552547683579148,18.902076923076923,14.21329358958539,4.216268078034645,0.8995899840661619,14.830641025641025,10.414607225106192
NCI_LKB1_signaling_events_Pathway_(ATP_biosynthetic_process),9.034883707036968,0.8123829950168171,38.2992,7.993521564174916,7.425267059817853,0.7294703100027933,43.4358,7.5352337466778625,6.735637675125048,0.8230557571028816,29.256800000000005,12.866918814319643,3.6398497946212998,1.0360300058307754,19.275799999999997,16.23498694516971,5.401911909208846,1.0334819098933745,17.91,12.165631920009783
NCI_LKB1_signaling_events_Pathway_(ATP_metabolic_process),9.034883707036968,0.8123829950168171,38.2992,7.993521564174916,7.425267059817853,0.7294703100027933,43.4358,7.5352337466778625,6.735637675125048,0.8230557571028816,29.256800000000005,12.866918814319643,3.6398497946212998,1.0360300058307754,19.275799999999997,16.23498694516971,5.401911909208846,1.0334819098933745,17.91,12.165631920009783
NCI_LKB1_signaling_events_Pathway_(Pathway_degradation_of_CDC37),4.413911840752498,0.4903472270069576,40.74,2.4710777554478147,5.0768927879004995,0.4541714562050073,70.512,5.421386613632403,5.1898423719819045,0.631225102227155,186.20933333333335,30.28762585325389,3.213014700978828,1.0179666411683905,21.583333333333332,17.43027888446215,5.010266416194177,1.345103618927166,18.823333333333334,20.930318754633056
NCI_LKB1_signaling_events_Pathway_(Pathway_positive_regulation_of_CREB_transcription_factor_activity_via_CRTC2),5.891716027028735,0.7688498270320987,31.121214285714284,7.24259278960597,6.694865172083965,0.8286875013273832,41.83671428571429,10.36515183690805,6.920625166659495,0.9764914419986647,46.54907142857142,14.350577712009404,3.299573203723303,0.989754895565443,17.46007142857143,13.224607494129994,4.058713890119105,1.0044533470534547,14.594571428571431,9.197652015773272
NCI_LKB1_signaling_events_Pathway_(Wnt_receptor_signaling_pathway),9.034883707036968,0.8123829950168171,38.2992,7.993521564174916,7.425267059817853,0.7294703100027933,43.4358,7.5352337466778625,6.735637675125048,0.8230557571028816,29.256800000000005,12.866918814319643,3.6398497946212998,1.0360300058307754,19.275799999999997,16.23498694516971,5.401911909208846,1.0334819098933745,17.91,12.165631920009783
NCI_LKB1_signaling_events_Pathway_(anoikis),6.588186261237488,0.846484205852388,51.477999999999994,14.790233699368486,5.982061706899832,0.803926855032385,65.23499999999999,21.055366560585615,5.803833307159109,0.9328115738144548,40.355599999999995,22.62338827222783,3.175730990868363,0.949030469973685,17.4452,15.067021350100186,4.807200397366704,0.7718011966261562,16.586,11.303138927885074
NCI_LKB1_signaling_events_Pathway_(chromatin_remodeling),2.46739326032484,0.34870336200329155,29.316499999999998,4.269807748325079,3.0549090599550195,0.4333703804711526,35.9785,5.959813478883855,4.453647052492009,0.7777035097306341,25.362499999999997,13.993489475571739,2.021282168642282,0.5297767067764921,12.024,8.112539216678472,2.713245194566422,0.8280670382269921,10.4085,9.260231316725978
NCI_LKB1_signaling_events_Pathway_(establishment_of_cell_polarity),6.6536844274843805,0.6391914403812492,24.266299999999998,2.7455348556196437,5.9504119651636085,0.6519783332021889,26.145500000000006,2.484647651485059,5.244103427318709,0.7400369581969688,18.684000000000005,4.434160407247875,3.886379447922144,0.9031766541251002,19.666,14.433125880695163,4.300449092179952,0.9225863808642221,14.9137,11.092211346800347
NCI_LKB1_signaling_events_Pathway_(tubulin_complex_assembly),6.504300158418546,0.6831093613005322,26.505999999999997,4.294262292130947,6.119063869308164,0.7598061377140783,27.505222222222223,3.68116597196302,5.508860123860014,0.9236265344334047,18.618000000000002,5.374797517281198,5.094674836218583,1.0554190209452803,25.563777777777783,16.202850784529147,4.930987684627236,1.1647129971187102,17.749222222222222,12.40105889111432
NCI_LPA4_mediated_signaling_events_Main_Pathway,2.5843518223296953,1.2664175833087457,17.235666666666667,5.2125918632745165,2.3733590336661794,1.4836526611407541,22.853444444444442,7.631268458467519,2.1993031108944,0.9873604784370362,44.75855555555555,18.35645964629273,5.424634259161497,0.8562306855961849,22.99511111111111,11.030299800133243,3.9320899646819236,0.7834324218853886,19.433333333333334,15.007336347957406
NCI_LPA4_mediated_signaling_events_Pathway_(cAMP_biosynthetic_process),2.5843518223296953,1.2664175833087457,17.235666666666667,5.2125918632745165,2.3733590336661794,1.4836526611407541,22.853444444444442,7.631268458467519,2.1993031108944,0.9873604784370362,44.75855555555555,18.35645964629273,5.424634259161497,0.8562306855961849,22.99511111111111,11.030299800133243,3.9320899646819236,0.7834324218853886,19.433333333333334,15.007336347957406
NCI_LPA_receptor_mediated_events_Main_Pathway,4.22632921313237,0.7767420773006487,30.515898305084747,5.012586884583197,4.4201023978078995,0.8262705627298363,33.81352542372882,5.1018230276831105,4.443725165687911,0.8281128163919715,38.73530508474576,10.48326880055265,5.03767174536925,0.9492534799722384,21.72859322033898,14.452919868907761,4.352084884607903,0.9003285556791635,15.900779661016955,13.190528481061607
NCI_LPA_receptor_mediated_events_Pathway_(MAPKKK_cascade),3.2893987060948224,0.48963371362262237,17.868444444444446,3.0522609727164887,3.158106908765118,0.5968794081650993,21.054222222222222,3.749030532297123,2.636342130785178,0.5052408121094748,15.870888888888889,5.765292325079211,4.903408680006363,0.7485824057447049,10.168222222222221,7.1312018327891575,3.7325600810829695,0.7336891339646262,10.478333333333332,9.891129920392686
NCI_LPA_receptor_mediated_events_Pathway_(arachidonic_acid_secretion),3.2893987060948224,0.48963371362262237,17.868444444444446,3.0522609727164887,3.158106908765118,0.5968794081650993,21.054222222222222,3.749030532297123,2.636342130785178,0.5052408121094748,15.870888888888889,5.765292325079211,4.903408680006363,0.7485824057447049,10.168222222222221,7.1312018327891575,3.7325600810829695,0.7336891339646262,10.478333333333332,9.891129920392686
NCI_LPA_receptor_mediated_events_Pathway_(cAMP_biosynthetic_process),2.5808652306522193,0.6747041762043464,15.620823529411766,3.2611683046969695,2.3950235471556276,0.8570532055723917,19.828647058823528,4.393535740074084,2.3289797274141817,0.6903258275100422,31.572823529411767,11.808689453675024,5.442715475696425,0.8195056241952582,17.283941176470588,9.771855783588913,3.9815363138757234,0.7831909881782478,15.705588235294117,13.555866957082438
NCI_LPA_receptor_mediated_events_Pathway_(contractile_ring_contraction_involved_in_cytokinesis),5.850860605343483,1.2213728550879699,94.20275000000001,15.252048118645165,5.978260076185798,1.218059403224129,108.23575,14.123908759933709,6.084152008362026,1.047415050747647,114.38925,32.11038983823994,2.523625244063642,0.6351316175257117,18.610125,15.140184064676868,4.386852358190287,0.8656291030677793,18.218874999999997,14.944681985501447
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_dendritic_cell_cytokine_production),1.6661099766505927,0.8221381342362316,17.773333333333333,3.780889913135969,2.234809982263431,0.9250267450892816,15.551000000000002,2.7297142322185035,2.203196748827922,1.0346606054541203,15.081666666666665,6.829433962264151,6.193078465848926,1.0841853258202754,18.859333333333336,14.132487385722136,5.067300859727674,0.9240684596536338,15.650666666666666,13.723438459065266
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_microtubule_depolymerization),2.6147224867928447,0.7099854596526567,14.103333333333332,1.0797361268836685,3.0363731385962773,1.4644130875009729,20.495,1.7101636316604876,3.2105967653381424,1.4930426725851602,9.068,0.705913491604238,7.098612464338236,1.2653894692344096,22.586,24.24084144247281,5.427795321799412,1.184767689321176,10.280333333333333,11.991990045882261
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_mitosis),3.2893987060948224,0.48963371362262237,17.868444444444446,3.0522609727164887,3.158106908765118,0.5968794081650993,21.054222222222222,3.749030532297123,2.636342130785178,0.5052408121094748,15.870888888888889,5.765292325079211,4.903408680006363,0.7485824057447049,10.168222222222221,7.1312018327891575,3.7325600810829695,0.7336891339646262,10.478333333333332,9.891129920392686
NCI_LPA_receptor_mediated_events_Pathway_(stress_fiber_assembly),3.249093754613881,0.7125673730829065,15.450624999999999,2.0563750037432498,3.728015557804929,0.7699743223611953,15.597125000000002,1.7152703698408687,3.585606532563149,0.8062574957471489,14.782999999999998,2.4757012260858824,5.126364076902526,1.157674442648496,20.218125,14.575560962422275,4.9704327519839815,1.0670293803296327,15.54925,14.44694787698597
NCI_Lissencephaly_gene_LIS1_in_neuronal_migration_and_development_Main_Pathway,8.585955710821242,1.028599924589619,31.03833823529411,4.678716697838056,7.739345399538538,0.8631855042112018,32.85223529411764,4.36519361339303,7.391557351015206,0.9555817567145268,20.52272058823529,4.296216003881401,5.380645485967569,1.1412482958472645,14.895205882352943,12.575864993152566,5.344554504202892,1.14639971362686,16.077161764705888,13.766981317402673
NCI_Lissencephaly_gene_LIS1_in_neuronal_migration_and_development_Pathway_(anaphase),2.609232312626311,0.30632290860112976,30.6935,10.597669400086318,3.7048183004416777,0.4082645817901371,27.3475,17.88587311968607,3.1491658699697593,0.5059688839330673,29.045,17.54189944134078,3.81379671299823,0.963910759951469,16.8965,7.11746245708629,3.712335637093132,0.8747740877263105,16.533,12.916910816828784
NCI_Lissencephaly_gene_LIS1_in_neuronal_migration_and_development_Pathway_(microtubule_based_movement),13.03098295014865,1.2466291863164738,70.59499999999998,10.675077624097744,9.859345918554693,0.8699018815219922,61.30199999999999,13.87477649437558,7.957360977407327,1.0001763537459738,22.97866666666667,14.65850131836353,3.837046467370968,1.0313140518508785,17.06,28.850056369785793,4.658505048682012,1.1354433654380542,12.305,17.142658122039567
NCI_N_cadherin_signaling_events_Main_Pathway,8.681258850174375,1.1976143535560342,35.133374999999994,5.617820435497161,8.31545959125656,1.0599236741441491,36.538031249999996,5.168001817526043,8.707509526219273,1.1966702657484285,30.281874999999996,9.019685592722594,4.707644681033117,1.0251229315866333,25.133156249999995,13.201660505702446,4.985636687907756,1.1086080088492845,17.455718750000003,14.948524236561047
NCI_N_cadherin_signaling_events_Pathway_(actin_filament_polymerization),6.69456456495725,0.9351760104146132,24.969909090909095,6.142947560994703,7.507727980285299,0.9365226550524345,22.088909090909087,5.44311652236248,9.632872550795929,1.221042097171733,24.689545454545453,10.146186377357362,4.2916002135768165,1.0453688645492296,24.460272727272727,13.266032610035449,4.570440691076098,1.1201385511092918,19.734909090909092,15.02228250339082
NCI_N_cadherin_signaling_events_Pathway_(adherens_junction_organization),2.370875189902844,0.8747157543369941,45.157999999999994,2.4653241568065107,2.742507736671272,0.7980855786212983,61.87466666666666,3.050337202729173,4.693208733065462,0.7852707915630197,29.049000000000003,3.623199251637045,4.661269915100658,1.2240549378298016,50.602666666666664,54.257836234318596,4.310493562188288,1.058407458700376,23.896666666666665,28.84909456740442
NCI_N_cadherin_signaling_events_Pathway_(apoptosis),5.660842163268635,0.9110323477545542,21.994428571428568,3.492414550271751,5.408034892130134,0.7057857231090264,16.833285714285715,2.6257757573731766,5.04285802870406,0.7828824215457685,14.537857142857145,4.598695834896133,4.255999771834565,0.9714073787375458,25.149,12.532337635526192,4.457480902281936,1.0658761008602586,21.052285714285716,16.59713931749071
NCI_N_cadherin_signaling_events_Pathway_(axon_guidance),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(axonogenesis),4.555121382735545,0.6154053926860171,17.170333333333335,2.562379370038005,4.264390576173653,0.4664303043770043,36.970333333333336,5.507766720298751,3.3091703722153496,0.355103148726838,80.42833333333333,15.06863430841098,4.053439018714402,0.723474664922238,9.679,5.041758547045648,4.435187638223873,0.7431322795744448,7.991,7.0718900262544615
NCI_N_cadherin_signaling_events_Pathway_(cardiac_muscle_tissue_morphogenesis),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(cortical_microtubule_organization),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(endothelial_cell_proliferation),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(gap_junction_assembly),9.331736670799254,1.4247774030932794,52.48133333333333,7.664542008515941,8.284219173755133,1.1167476723259389,51.58022222222222,6.200605872798768,7.139524601738169,1.170512116804633,26.174555555555557,8.458472619684528,4.42676982034535,0.951318496448273,28.336444444444442,13.13879744259491,4.783203687582012,1.1556290138511154,22.975222222222225,19.474928420735385
NCI_N_cadherin_signaling_events_Pathway_(lamellipodium_assembly),6.786286049660266,0.8083577273449293,19.185999999999996,4.103011308147616,6.768171077563962,0.7332354978148485,15.841,3.4474928907202127,6.702023756493144,0.8267318475898054,15.335555555555556,5.688051465285247,4.460804917444097,1.0232959376920934,20.87177777777778,10.725354283952448,4.573831279850108,1.1019467307445874,18.791666666666668,13.848062294786661
NCI_N_cadherin_signaling_events_Pathway_(long_term_synaptic_potentiation),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(myoblast_differentiation),8.138797671140209,0.9687398879553407,27.989777777777775,4.264307575634462,7.563165912254536,0.7724027593201003,31.158777777777775,4.532486193024507,7.9129299870661525,0.9761870309047689,18.040000000000003,5.782916248156776,4.760956497648702,1.0698287756091167,21.822444444444447,10.687671754686692,5.42145504247092,1.2072464543278223,18.877111111111116,15.315009960967435
NCI_N_cadherin_signaling_events_Pathway_(osteoblast_differentiation),7.8996871009469345,0.8233361204884931,22.0515,6.953494116472299,7.174193068486464,0.6238954945288882,17.56083333333333,5.003490310233968,7.650632964535391,0.8198386235336778,12.995333333333335,7.250174345622764,3.9843024301857617,0.8590276288409959,14.499333333333334,7.298995712691608,4.566955562904641,0.974280641706678,19.4415,20.035554181480908
NCI_N_cadherin_signaling_events_Pathway_(protein_transport_into_membrane_raft),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(regulation_of_cell_cell_adhesion),9.412136339916167,1.1337157777654645,25.606769230769228,6.261671695245547,9.513400831701938,1.049095171865776,22.859,4.840633913285693,11.078291760542252,1.2927554928101679,24.875923076923076,8.404399362757712,4.879034019345,1.1866075241337934,28.45607692307692,16.06466181739225,5.258382587209945,1.2601520424179926,21.93861538461538,18.19493709648608
NCI_N_cadherin_signaling_events_Pathway_(regulation_of_short_term_neuronal_synaptic_plasticity),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(regulation_of_synapse_organization),5.72528776097976,0.9108802060302668,20.291285714285717,2.8557670655600593,5.354762909382984,0.6999760433549926,16.131857142857143,2.343131396130574,4.967677589932369,0.7937132584709201,13.441428571428572,4.202378772381944,4.307894983634862,0.8744943390394188,22.34485714285714,11.817852123849674,4.562477886077541,1.0383405627246618,20.531714285714287,17.270542430724124
NCI_N_cadherin_signaling_events_Pathway_(regulation_of_synaptic_plasticity),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_N_cadherin_signaling_events_Pathway_(synaptic_vesicle_fusion_to_presynaptic_membrane),6.438513463138559,0.908568010987091,23.048999999999996,3.5843339925200017,6.048098744064897,0.6883142908564752,18.477999999999998,2.902402437779296,5.659836776176725,0.7937673516887286,15.243833333333333,4.411341976308986,4.456874260547138,1.0075983491022866,25.394666666666666,12.758574490889602,4.878412362563295,1.1485359665679502,22.923500000000004,19.538461538461544
NCI_Nectin_adhesion_Main_Pathway,8.080285394450573,1.1989704968558728,24.250124999999997,6.4438101543738515,7.439813031610878,1.1277162225282622,22.611833333333337,5.877656233077007,8.665472415227013,1.3718542103978073,21.925749999999994,8.660869908703528,5.075725269808896,1.2268547535139798,25.15641666666666,12.381497295058097,5.460497140445523,1.2075297471506552,17.807583333333334,12.591056261471335
NCI_Nectin_adhesion_Pathway_(positive_regulation_of_JNK_cascade),13.622814582887736,1.2347395043640317,12.241750000000001,8.224357144056839,11.371271786562128,1.0187999961274334,10.866249999999999,8.580255443472767,16.307500400312932,1.5443162921507771,11.616249999999999,10.187905630591123,5.014294483722064,1.3692800831086303,23.42125,12.193487088713038,6.204012000817288,1.353275526841854,9.959249999999999,11.453337933413833
NCI_Nectin_adhesion_Pathway_(positive_regulation_of_lamellipodium_assembly),15.877598074305281,1.9817744841077771,12.381333333333332,2.102117737608801,14.64769534107829,1.6187553872964584,9.921333333333335,1.3887709442466603,17.526960000739923,2.219249129028031,11.790333333333335,3.129290820298677,6.54584405222521,1.706231909180734,29.284666666666666,21.308270676691734,8.269575174282464,1.3811681259463373,12.133000000000001,11.535828605837796
NCI_Nephrin_Neph1_signaling_in_the_kidney_podocyte_Main_Pathway,5.399796615588309,0.7235678613645585,17.92823076923077,4.678712057870874,5.687004099485994,0.7272062676598052,16.802923076923072,4.115240602672367,5.510500602189001,0.7864908072621852,28.553115384615396,9.5854051241396,4.419357322548107,0.9212782056957391,15.487615384615385,9.013336079040556,4.628022949725013,0.9402957127058789,11.42530769230769,7.632018416035924
NCI_Nephrin_Neph1_signaling_in_the_kidney_podocyte_Pathway_(apoptosis),8.36243425915774,1.0260302806644124,35.90700000000001,9.644071529482545,10.554356934924202,1.1919667856269698,27.806200000000008,8.10218127356539,11.42212841876003,1.0755301679356304,24.1924,11.935429761117744,3.3163726164960203,0.8522505203551259,16.4454,10.717246233251656,5.25976542289223,0.8764515587590241,15.216,10.766901119429388
NCI_Nephrin_Neph1_signaling_in_the_kidney_podocyte_Pathway_(lamellipodium_assembly),4.581745155095579,0.6768493466951855,11.422285714285715,3.2747512891189756,4.710020415326799,0.7214349524916898,9.47242857142857,2.3513037187811388,4.856443221330979,0.7903599765686985,12.268428571428572,4.370677238929406,6.229190962177545,1.0712187592525158,19.469285714285718,12.541525946239432,5.284280087591172,1.1053058571835677,10.543714285714286,5.821075628396338
NCI_Netrin_mediated_signaling_events_Main_Pathway,5.441012483405045,1.1932219697676218,18.78752380952381,1.8901880184640893,5.1503910835333775,1.2931899426274847,19.379761904761903,1.696602917169009,5.16966302912555,1.4531582243235261,14.123761904761905,1.7914581104824814,5.807003242621963,1.0165345398767598,24.503047619047617,15.533773075123396,5.282189215068822,1.0960714893530585,17.995809523809523,16.272126418222133
NCI_Netrin_mediated_signaling_events_Pathway_(apoptosis),2.885489747701533,0.9843230697435585,10.728,0.8173574167299988,2.6068004975560792,1.11509179278987,7.4775,0.5545708055831615,2.132884099523274,1.2244840476542833,7.73125,0.7660998642448745,7.843616196284373,1.025912689401075,9.45675,6.6413259125305055,6.061161947296348,0.9516047781738385,24.194749999999996,21.771084066317233
NCI_Netrin_mediated_signaling_events_Pathway_(axon_guidance),2.7785647391420225,0.7084344297752349,9.4268,0.8809978187201288,2.5977745876689293,1.0249216023678571,6.990600000000001,0.6325327368672501,2.231912754669132,1.063894128426819,7.0775999999999994,0.8552639529010289,8.210668217738851,1.0570526831710454,8.481399999999999,5.929307476125893,6.189841267044831,0.997256053911105,20.107399999999995,18.568790055962907
NCI_Netrin_mediated_signaling_events_Pathway_(negative_chemotaxis),4.459118401034165,1.8851390632606517,12.979,1.6844711575899334,4.333365861649744,2.6502676747125276,11.603666666666667,1.280549039707774,4.691439887711161,2.512254038007899,11.537666666666665,1.7107313842493894,7.620297347873507,1.0371046202268868,27.703555555555553,21.23492539347278,4.809318481787969,1.0200865956029164,16.25188888888889,12.918944700094507
NCI_Neurotrophic_factor_mediated_Trk_receptor_signaling_Main_Pathway,5.3911841470958395,0.8848625322968556,22.367599056603776,4.766259417947028,5.3959262265084345,0.8669645945740149,22.697018867924527,4.503131052953366,5.39683516120155,0.8882223008804908,31.340665094339613,9.670955378263836,3.8593876260846836,0.799975118634126,18.735820754716972,12.26710456054699,4.343523764763579,0.8866134244350821,17.462863207547173,14.11908978853365
NCI_Neurotrophic_factor_mediated_Trk_receptor_signaling_Pathway_(MAPKKK_cascade),2.715942286926574,0.4742507122921227,15.341775000000002,3.4876528300085314,2.9779897833607047,0.5998267730317688,13.050999999999998,2.5451076005618307,2.473972722830653,0.578931667383654,10.696124999999999,3.3331126034184573,3.649375876718632,0.6953304642615945,18.11155,14.176034689568668,3.4944631353729827,0.7945702658874145,12.673775000000001,8.480164199876883
NCI_Neurotrophic_factor_mediated_Trk_receptor_signaling_Pathway_(Schwann_cell_development),3.7244795023618655,1.099912391936473,17.534618421052635,3.1878371269849666,3.827906492039966,1.1612988612707245,15.371736842105262,2.5965800548764837,3.961703852983999,1.323638382452099,23.44011842105263,6.982646167450334,3.7211326402348797,0.6561538591545295,15.66307894736842,10.593266869978205,4.174573285305749,0.8033997516223458,22.158618421052633,20.49406859690798
NCI_Neurotrophic_factor_mediated_Trk_receptor_signaling_Pathway_(axon_guidance),2.813261176439892,0.92505207933491,20.247968750000002,5.965104321544013,2.5915770570558165,0.8809730702090498,12.81175,3.3811812229541216,2.9712310443735794,1.0936968888947063,12.03303125,4.24381926871633,3.0858500039557977,0.5292095481665978,19.6639375,13.770776661421666,3.8833753518404643,0.7061814297713593,29.77134375,30.514759580274433
